# output-contract-catalog.tsv — GENERATED by output-contract-sync. Do not hand-edit.
#
# The schema of the flows: for every action, whether it routes through the
# shared inner runner, which .tlisp files it cats, and for every output key
# its status at BOTH composite boundaries. Regenerate with:
#     MODE=write <stdlib + output-contract-sync/run.tlisp>
#
# actions                361
# routing tatara-script  345
# distinct keys written  345
# dynamic key expansions 8
# inner union (generated)353
#
# The count of keys CURRENTLY declared, and any declared with no
# discoverable writer, are deliberately absent: both are properties of
# the manifest this pass rewrites, so embedding them would describe a
# pre-write state and cost a second pass to converge. They are logged
# on every run instead.
#
# SECTION summary: action<TAB>runner<TAB>scripts<TAB>n-written<TAB>n-declared
# SECTION keys:    action<TAB>key<TAB>kind<TAB>inner<TAB>outer
#
## summary
eas-build	build-url	static	declared	forwarded
elasticsearch-snapshot	snapshot-id	static	declared	forwarded
email-notify	failed-count	static	declared	forwarded
email-notify	sent	static	declared	forwarded
envoy-config-validate	valid	static	declared	forwarded
esp-idf-build	binary-path	static	declared	forwarded
exec-arg-budget-lint	inlining	static	declared	forwarded
exec-arg-budget-lint	min-headroom	static	declared	forwarded
exec-arg-budget-lint	near-limit	static	declared	forwarded
exec-arg-budget-lint	reason	static	declared	forwarded
exec-arg-budget-lint	scanned	static	declared	forwarded
exec-arg-budget-lint	violations	static	declared	forwarded
fastlane-deploy	deployed	static	declared	forwarded
fastly-cache-purge	purged	static	declared	forwarded
ferrite-check	attr	static	declared	forwarded
ferrite-check	cached	static	declared	forwarded
ferrite-check	drv-path	static	declared	forwarded
ferrite-check	materializable	static	declared	forwarded
ferrite-check	outcome-chain	static	declared	forwarded
ferrite-check	poms-algo	static	declared	forwarded
ferrite-check	poms-hash	static	declared	forwarded
ferrite-check	poms-path	static	declared	forwarded
ferrite-check	reason	static	declared	forwarded
ferrite-check	signed	static	declared	forwarded
ferrite-check	source-hash	static	declared	forwarded
ffmpeg-transcode	output-path	static	declared	forwarded
flake-input-preseed	paths	static	declared	forwarded
flake-input-preseed	preseeded	static	declared	forwarded
flake-input-preseed	reason	static	declared	forwarded
flake-input-preseed	requested	static	declared	forwarded
flutter-build	artifact-path	static	declared	forwarded
flux-reconcile	reconciled	static	declared	forwarded
fly-deploy	deployed	static	declared	forwarded
flyway-migrate	applied	static	declared	forwarded
foundry-test	passed	static	declared	forwarded
gcs-sync	synced	static	declared	forwarded
gemset-gate	drift	static	declared	forwarded
gemset-gate	gemset-gems	static	declared	forwarded
gemset-gate	lock-gems	static	declared	forwarded
gemset-gate	verdict	static	declared	forwarded
gen-build-spec	changed	static	declared	forwarded
gen-build-spec	lang	static	declared	forwarded
gen-build-spec	reason	static	declared	forwarded
gen-build-spec	regenerated	static	declared	forwarded
gen-build-spec	spec-hash	static	declared	forwarded
gen-build-spec	spec-path	static	declared	forwarded
gen-build-spec	stale	static	declared	forwarded
gh-release-create	created	static	declared	forwarded
gh-release-create	release-url	static	declared	forwarded
gh-secrets-sync	synced-count	static	declared	forwarded
gh-team-sync	added-count	static	declared	forwarded
gh-team-sync	failed-count	static	declared	forwarded
gh-team-sync	removed-count	static	declared	forwarded
ghcr-publish	pushed	static	declared	forwarded
ghcr-publish	ref	static	declared	forwarded
ghcr-publish	ref-aarch64	dynamic:ref-	declared	forwarded
ghcr-publish	ref-amd64	dynamic:ref-	declared	forwarded
ghcr-publish	ref-arm64	dynamic:ref-	declared	forwarded
ghcr-publish	ref-x86_64	dynamic:ref-	declared	forwarded
ghcr-publish	result	static	declared	forwarded
ghcr-publish	tag	static	declared	forwarded
git-cliff	generated	static	declared	forwarded
git-commit-tag	tag	static	declared	forwarded
git-credentials	result	static	declared	forwarded
git-path-commit-count	count	static	declared	forwarded
gitea-mirror-push	pushed	static	declared	forwarded
gitlab-mirror-push	pushed	static	declared	forwarded
go-build	binaries	static	declared	forwarded
go-test	passed	static	declared	forwarded
godot-export	artifact-path	static	declared	forwarded
golangci-lint	findings	static	declared	forwarded
google-calendar-event-create	event-id	static	declared	forwarded
goreleaser	released	static	declared	forwarded
gosec	findings-count	static	declared	forwarded
gradle-build	built	static	declared	forwarded
grafana-annotation	annotation-id	static	declared	forwarded
hardened-image-plan	pipeline-count	static	declared	forwarded
hardened-image-plan	pipeline-matrix	static	declared	forwarded
hardened-image-plan	promoting	static	declared	forwarded
hardened-image-plan	reason	static	declared	forwarded
hardened-image-plan	rescan-count	static	declared	forwarded
hardened-image-plan	rescan-matrix	static	declared	forwarded
hardened-image-plan	scanned	static	declared	forwarded
hardhat-deploy	deployed-address	static	declared	forwarded
helm-bump	bumped	static	declared	forwarded
helm-bump	new-version	static	declared	forwarded
helm-bump	old-version	static	declared	forwarded
helm-ct-list-changed	changed	static	declared	forwarded
helm-ct-list-changed	changed-charts	static	declared	forwarded
helm-deploy	deployed	static	declared	forwarded
helm-deploy	revision	static	declared	forwarded
helm-publish	shipped	static	declared	forwarded
helm-release-cleanup	failures	static	declared	forwarded
helm-release-cleanup	releases-uninstalled	static	declared	forwarded
helm-render-determinism	checked	static	declared	forwarded
helm-render-determinism	stable	static	declared	forwarded
helm-unittest	charts-tested	static	declared	forwarded
helm-unittest	suites-passed	static	declared	forwarded
helm-unittest	tests-failed	static	declared	forwarded
helm-unittest	tests-passed	static	declared	forwarded
helmfile-apply	applied	static	declared	forwarded
heroku-deploy	deployed	static	declared	forwarded
hex-publish	published	static	declared	forwarded
hf-hub-upload	uploaded	static	declared	forwarded
honeycomb-marker	created	static	declared	forwarded
hubspot-contact-upsert	contact-id	static	declared	forwarded
hugo-build	site-path	static	declared	forwarded
influxdb-write	written	static	declared	forwarded
infracost-comment	monthly-diff	static	declared	forwarded
issue-create	action-taken	static	declared	forwarded
issue-create	issue-url	static	declared	forwarded
istio-apply	applied	static	declared	forwarded
jira-issue-create	key	static	declared	forwarded
job-selection-lint	violations	static	declared	forwarded
job-selection-lint	workflows	static	declared	forwarded
json-schema-check	errors	static	declared	forwarded
jupyter-notebook-render	output-path	static	declared	forwarded
k6-load-test	passed	static	declared	forwarded
k6-load-test	summary-path	static	declared	forwarded
k8s-rollout-wait	rolled-out	static	declared	forwarded
kafka-publish	published	static	declared	forwarded
keycloak-realm-import	imported	static	declared	forwarded
kics-scan	findings-count	static	declared	forwarded
ko-build	image	static	declared	forwarded
kube-namespace-diagnostics	containers-inspected	static	declared	forwarded
kube-namespace-diagnostics	pods-inspected	static	declared	forwarded
kube-tls-fixture	secret-names	static	declared	forwarded
kube-tls-fixture	secrets-created	static	declared	forwarded
kubectl-apply	applied-count	static	declared	forwarded
kustomize-render	output-path	static	declared	forwarded
license-finder	violations	static	declared	forwarded
license-header-check	files-scanned	static	declared	forwarded
license-header-check	missing-count	static	declared	forwarded
lighthouse-ci	passed	static	declared	forwarded
linear-issue-create	issue-id	static	declared	forwarded
linear-issue-update	updated	static	declared	forwarded
linkerd-inject	injected	static	declared	forwarded
loki-log-push	pushed	static	declared	forwarded
make-scenario-run	triggered	static	declared	forwarded
manifest-list-join	arches	static	declared	forwarded
manifest-list-join	index-digest	static	declared	forwarded
manifest-list-join	index-ref	static	declared	forwarded
manifest-list-join	joined	static	declared	forwarded
manifest-list-join	reason	static	declared	forwarded
matrix-notify	sent	static	declared	forwarded
mattermost-notify	sent	static	declared	forwarded
maven-build	built	static	declared	forwarded
mdbook-build	site-path	static	declared	forwarded
meilisearch-index	task-id	static	declared	forwarded
mix-test	passed	static	declared	forwarded
mkdocs-build	site-path	static	declared	forwarded
modal-deploy	deployed	static	declared	forwarded
mutation-test	mutants-killed	static	declared	forwarded
mutation-test	mutants-survived	static	declared	forwarded
n8n-trigger-workflow	triggered	static	declared	forwarded
nats-publish	published	static	declared	forwarded
netlify-deploy	url	static	declared	forwarded
newrelic-deploy-marker	marker-id	static	declared	forwarded
next-tag	previous	static	declared	forwarded
next-tag	skip	static	declared	forwarded
next-tag	tag	static	declared	forwarded
next-tag	version	static	declared	forwarded
nix-attic-push	pushed	static	declared	forwarded
nix-build	out-path	static	declared	forwarded
nix-cachix-push	pushed	static	declared	forwarded
nix-flake-update	changed	static	declared	forwarded
nix-flake-update	pr-url	static	declared	forwarded
nix-image	built	static	declared	forwarded
nix-image	result	static	declared	forwarded
nix-image	tarball-aarch64	dynamic:tarball-	declared	forwarded
nix-image	tarball-amd64	dynamic:tarball-	declared	forwarded
nix-image	tarball-arm64	dynamic:tarball-	declared	forwarded
nix-image	tarball-x86_64	dynamic:tarball-	declared	forwarded
nix-image	tarballs	static	declared	forwarded
nix-image	via-service	static	declared	forwarded
no-cve-suppression	baselined	static	declared	forwarded
no-cve-suppression	files-scanned	static	declared	forwarded
no-cve-suppression	violations	static	declared	forwarded
notion-db-row-add	page-id	static	declared	forwarded
notion-page-create	page-id	static	declared	forwarded
npm-bump	bumped	static	declared	forwarded
npm-bump	new-version	static	declared	forwarded
npm-bump	old-version	static	declared	forwarded
npm-gate	fmt-passed	static	declared	forwarded
npm-gate	lint-passed	static	declared	forwarded
npm-gate	test-passed	static	declared	forwarded
npm-mirror-pull	fetched	static	declared	forwarded
npm-publish	dry-run	static	declared	forwarded
npm-publish	shipped	static	declared	forwarded
ntfy-push	sent	static	declared	forwarded
nx-affected-test	passed	static	declared	forwarded
nx-cloud-distribute	distributed	static	declared	forwarded
okta-app-sync	synced-count	static	declared	forwarded
ollama-pull	pulled	static	declared	forwarded
onboard-auto-release	files-skipped	static	declared	forwarded
onboard-auto-release	files-written	static	declared	forwarded
onboard-auto-release	pr-url	static	declared	forwarded
openai-embeddings-batch	batch-id	static	declared	forwarded
openai-embeddings-batch	input-file-id	static	declared	forwarded
openai-embeddings-batch	request-count	static	declared	forwarded
openai-embeddings-batch	status	static	declared	forwarded
openai-fine-tune-trigger	job-id	static	declared	forwarded
opentelemetry-trace-emit	trace-id	static	declared	forwarded
otel-collector-deploy	deployed	static	declared	forwarded
output-contract-sync	actions-scanned	static	declared	forwarded
output-contract-sync	drift	static	declared	forwarded
output-contract-sync	ghost-steps	static	declared	forwarded
output-contract-sync	keys-checked	static	declared	forwarded
output-contract-sync	parity-violations	static	declared	forwarded
output-contract-sync	reason	static	declared	forwarded
output-contract-sync	spec-violations	static	declared	forwarded
output-contract-sync	wrapper-baselined	static	declared	forwarded
output-contract-sync	wrapper-violations	static	declared	forwarded
pa11y-ci	issues	static	declared	forwarded
pagerduty-notify	dedup-key	static	declared	forwarded
pangea-grafana-converge	converged	static	declared	forwarded
pangea-grafana-converge	dry-run	static	declared	forwarded
pangea-grafana-converge	healthy	static	declared	forwarded
pangea-grafana-converge	model	static	declared	forwarded
pangea-grafana-converge	reason	static	declared	forwarded
percy-snapshot	snapshots-count	static	declared	forwarded
pinecone-upsert	upserted	static	declared	forwarded
platformio-build	built	static	declared	forwarded
playwright-test	passed	static	declared	forwarded
podman-build	image-id	static	declared	forwarded
posthog-event	sent	static	declared	forwarded
pr-comment	action-taken	static	declared	forwarded
pr-comment	comment-id	static	declared	forwarded
pre-commit-run	passed	static	declared	forwarded
prisma-migrate	applied	static	declared	forwarded
prometheus-push	pushed	static	declared	forwarded
provenance-attest	certificate-path	static	declared	forwarded
provenance-attest	signature-path	static	declared	forwarded
publishability-lint	baselined	static	declared	forwarded
publishability-lint	findings	static	declared	forwarded
publishability-lint	new-findings	static	declared	forwarded
publishability-lint	reason	static	declared	forwarded
publishability-lint	scanned	static	declared	forwarded
publishability-lint	stale-baseline	static	declared	forwarded
pulumi-up	updated	static	declared	forwarded
puppeteer-screenshot	captured	static	declared	forwarded
pyroscope-push	pushed	static	declared	forwarded
python-bump	bumped	static	declared	forwarded
python-bump	new-version	static	declared	forwarded
python-bump	old-version	static	declared	forwarded
python-gate	fmt-passed	static	declared	forwarded
python-gate	lint-passed	static	declared	forwarded
python-gate	test-passed	static	declared	forwarded
python-publish	shipped	static	declared	forwarded
qdrant-collection-create	created	static	declared	forwarded
qiskit-job-submit	job-id	static	declared	forwarded
railway-up	deployed	static	declared	forwarded
readme-sync	synced-count	static	declared	forwarded
redis-flush	flushed	static	declared	forwarded
registry-login	result	static	declared	forwarded
release-please	release-pr-url	static	declared	forwarded
release-promote	committed	static	declared	forwarded
release-promote	kind	static	declared	forwarded
release-promote	promoted	static	declared	forwarded
release-promote	pushed	static	declared	forwarded
release-promote	reason	static	declared	forwarded
release-promote	values-file	static	declared	forwarded
release-promote	version	static	declared	forwarded
render-deploy	deploy-id	static	declared	forwarded
renovate-trigger	triggered	static	declared	forwarded
replicate-run	prediction-id	static	declared	forwarded
restic-backup	snapshot-id	static	declared	forwarded
retool-workflow-run	run-id	static	declared	forwarded
runner-resolve	provenance	static	declared	forwarded
runner-resolve	runner	static	declared	forwarded
runtime-install-lint	baselined	static	declared	forwarded
runtime-install-lint	files-scanned	static	declared	forwarded
runtime-install-lint	violations	static	declared	forwarded
rust-gate	check-passed	static	declared	forwarded
rust-gate	clippy-passed	static	declared	forwarded
rust-gate	fmt-passed	static	declared	forwarded
rust-gate	test-passed	static	declared	forwarded
rust-workspace-bump	bumped	static	declared	forwarded
rust-workspace-bump	new-version	static	declared	forwarded
rust-workspace-bump	old-version	static	declared	forwarded
rust-workspace-publish	bootstrap-complete	static	declared	forwarded
rust-workspace-publish	failed-crates	static	declared	forwarded
rust-workspace-publish	pending-crates	static	declared	forwarded
rust-workspace-publish	renamed-crates	static	declared	forwarded
rust-workspace-publish	shipped-count	static	declared	forwarded
s3-mirror	synced	static	declared	forwarded
salesforce-record-create	record-id	static	declared	forwarded
sbom-generate	component-count	static	declared	forwarded
sbom-generate	sbom-path	static	declared	forwarded
secrets-scan	found-count	static	declared	forwarded
secrets-scan	scan-outcome	static	declared	forwarded
security-audit	ecosystem	static	declared	forwarded
security-audit	outcome	static	declared	forwarded
security-audit	severity	static	declared	forwarded
security-audit	vuln-count	static	declared	forwarded
selenium-grid-test	passed	static	declared	forwarded
semantic-release	released-version	static	declared	forwarded
semgrep-scan	findings-count	static	declared	forwarded
sentry-release	release-version	static	declared	forwarded
ses-email-send	message-id	static	declared	forwarded
shopify-theme-deploy	deployed	static	declared	forwarded
skopeo-copy	copied	static	declared	forwarded
skopeo-login	logged-in	static	declared	forwarded
slack-notify	delivered	static	declared	forwarded
slsa-attest	attestation-path	static	declared	forwarded
snyk-test	vulns-count	static	declared	forwarded
sonarcloud-quality-gate	passed	static	declared	forwarded
sonarqube-scan	scan-id	static	declared	forwarded
spec-watch	cached-sha	static	declared	forwarded
spec-watch	changed	static	declared	forwarded
spec-watch	new-sha	static	declared	forwarded
spin-deploy	url	static	declared	forwarded
sqitch-deploy	applied	static	declared	forwarded
stale-issue-bot	closed-count	static	declared	forwarded
status-badge	badge-path	static	declared	forwarded
status-badge	badge-url	static	declared	forwarded
step-summary-publish	rendered	static	declared	forwarded
storybook-deploy	url	static	declared	forwarded
stripe-product-sync	synced-count	static	declared	forwarded
stripe-webhook-test	sent	static	declared	forwarded
substrate-bump	bumped	static	declared	forwarded
substrate-bump	new-version	static	declared	forwarded
sui-dockerfile-node-cache	cache-hit	static	declared	forwarded
sui-dockerfile-node-cache	daemon-used	static	declared	forwarded
sui-dockerfile-node-cache	docker-ran	static	declared	forwarded
sui-dockerfile-node-cache	duration-ms	static	declared	forwarded
sui-dockerfile-node-cache	outcome	static	declared	forwarded
sui-remote-build	build-ms	static	declared	forwarded
sui-remote-build	built	static	declared	forwarded
sui-remote-build	eval-ms	static	declared	forwarded
sui-remote-build	from-cache	static	declared	forwarded
sui-remote-build	never-touch-disk	static	declared	forwarded
sui-remote-build	output-hashes	static	declared	forwarded
sui-remote-build	outputs	static	declared	forwarded
sui-remote-build	reason	static	declared	forwarded
sui-remote-build	worker	static	declared	forwarded
sui-service-up	cache-backend	static	declared	forwarded
sui-service-up	endpoint	static	declared	forwarded
sui-service-up	never-touch-disk	static	declared	forwarded
sui-service-up	reason	static	declared	forwarded
sui-service-up	sandbox	static	declared	forwarded
sui-service-up	store-backend	static	declared	forwarded
sui-service-up	up	static	declared	forwarded
sui-warm-hydrate	hit-tier	static	declared	forwarded
sui-warm-hydrate	never-touch-disk	static	declared	forwarded
sui-warm-hydrate	reason	static	declared	forwarded
sui-warm-hydrate	warm-count	static	declared	forwarded
sui-warm-hydrate	warmed	static	declared	forwarded
super-cache-build	build-ms	static	declared	forwarded
super-cache-build	built	static	declared	forwarded
super-cache-build	eval-ms	static	declared	forwarded
super-cache-build	from-cache	static	declared	forwarded
super-cache-build	key	static	declared	forwarded
super-cache-build	never-touch-disk	static	declared	forwarded
super-cache-build	output-hashes	static	declared	forwarded
super-cache-build	outputs	static	declared	forwarded
super-cache-build	reason	static	declared	forwarded
super-cache-restore	cache-hit	static	declared	forwarded
super-cache-restore	hit-tier	static	declared	forwarded
super-cache-restore	key	static	declared	forwarded
super-cache-restore	outputs	static	declared	forwarded
super-cache-save	inputs-pushed	static	declared	forwarded
super-cache-save	key	static	declared	forwarded
super-cache-save	paths-pushed	static	declared	forwarded
super-cache-save	reason	static	declared	forwarded
super-cache-save	saved	static	declared	forwarded
super-cache-save	skipped	static	declared	forwarded
super-cache-save	tier	static	declared	forwarded
suspend-blocker-lint	baselined	static	declared	forwarded
suspend-blocker-lint	files-scanned	static	declared	forwarded
suspend-blocker-lint	violations	static	declared	forwarded
swift-build	built	static	declared	forwarded
syft-attest	attestation-path	static	declared	forwarded
tailscale-auth	hostname	static	declared	forwarded
tameshi-attest	attested	static	declared	forwarded
tameshi-attest	outcome-chain	static	declared	forwarded
tameshi-attest	receipt-algo	static	declared	forwarded
tameshi-attest	receipt-hash	static	declared	forwarded
tameshi-attest	receipt-path	static	declared	forwarded
tameshi-attest	signed	static	declared	forwarded
tanka-apply	applied	static	declared	forwarded
teams-notify	sent	static	declared	forwarded
telegram-notify	sent	static	declared	forwarded
temporal-trigger	workflow-id	static	declared	forwarded
terraform-apply	applied	static	declared	forwarded
terraform-plan	has-changes	static	declared	forwarded
terraform-plan	plan-path	static	declared	forwarded
tfsec	findings-count	static	declared	forwarded
tlisp-lint	errors-found	static	declared	forwarded
tlisp-lint	files-scanned	static	declared	forwarded
tlisp-test	failed-files	static	declared	forwarded
tlisp-test	test-files	static	declared	forwarded
toc-update	changed	static	declared	forwarded
trivy-fs-scan	findings	static	declared	forwarded
trivy-fs-scan	outcome	static	declared	forwarded
trivy-fs-scan	scanned	static	declared	forwarded
turbo-build	built	static	declared	forwarded
twilio-sms	sid	static	declared	forwarded
twilio-voice-call	sid	static	declared	forwarded
typecheck-gate	passed	static	declared	forwarded
typecheck-gate	tool	static	declared	forwarded
typesense-import	imported	static	declared	forwarded
unity-build	artifact-path	static	declared	forwarded
vault-fetch	value	static	declared	forwarded
velero-backup	backup-name	static	declared	forwarded
vercel-deploy	url	static	declared	forwarded
vex-attest	attested	static	declared	forwarded
vitepress-build	site-path	static	declared	forwarded
wasm-build	artifact-path	static	declared	forwarded
wasmer-publish	published	static	declared	forwarded
weaviate-schema-apply	applied	static	declared	forwarded
wireguard-up	interface	static	declared	forwarded
woocommerce-product-sync	synced	static	declared	forwarded
workflow-shim-lint	files-scanned	static	declared	forwarded
workflow-shim-lint	shell-lines	static	declared	forwarded
workflow-shim-lint	shell-waived	static	declared	forwarded
workflow-shim-lint	violations	static	declared	forwarded
workflow-shim-lint	waived	static	declared	forwarded
xcodebuild	built	static	declared	forwarded
yaml-lint	errors	static	declared	forwarded
yank-version	ecosystem	static	declared	forwarded
yank-version	yanked	static	declared	forwarded
zapier-webhook-trigger	triggered	static	declared	forwarded
zig-test	passed	static	declared	forwarded
zola-build	site-path	static	declared	forwarded
zot-pull-scan	admitted	static	declared	forwarded
zot-pull-scan	local-archive	static	declared	forwarded
zot-pull-scan	pulled	static	declared	forwarded
zot-pull-scan	result	static	declared	forwarded
zot-pull-scan	scanned-targets	static	declared	forwarded
zot-pull-scan	severity	static	declared	forwarded
zot-pull-scan	vuln-count	static	declared	forwarded
zot-push	digest	static	declared	forwarded
zot-push	pushed	static	declared	forwarded
zot-push	reason	static	declared	forwarded
zot-push	ref	static	declared	forwarded
zot-push	ref-aarch64	dynamic:ref-	declared	forwarded
zot-push	ref-amd64	dynamic:ref-	declared	forwarded
zot-push	ref-arm64	dynamic:ref-	declared	forwarded
zot-push	ref-x86_64	dynamic:ref-	declared	forwarded
zot-push	tag	static	declared	forwarded
